"BatchID","Fish Serial Number","Stomach Collection","Stomach Weight","Stomach Fullness","Notes","Fullness comments"
108,"HIPP4291",0,,,,
108,"HIPP4292",0,,,,
108,"HIPP4293",0,,,,
108,"HIPP4294",0,,,,
108,"HIPP4295",0,,,,
108,"HIPP4296",0,,,,
108,"HIPP4297",0,,,,
108,"HIPP4298",0,,,,
108,"HIPP4299",0,,,,
108,"HIPP4300",0,,,,
108,"HIPP4301",0,,,,
108,"HIPP4302",0,,,,
108,"HIPP4303",0,,,,
108,"HIPP4304",0,,,,
108,"HIPP4305",0,,,,
108,"HIPP4306",0,,,,
108,"HIPP4307",0,,,,
108,"HIPP4308",0,,,,
108,"HIPP4309",0,,,,
108,"HIPP4310",0,,,,
108,"HIPP4311",0,,,,
108,"HIPP4312",0,,,,
108,"HIPP4313",0,,,,
108,"HIPP4314",0,,,,
108,"HIPP4315",0,,,,
108,"HIPP4316",0,,,,
108,"HIPP4317",0,,,,
108,"HIPP4318",0,,,,
108,"HIPP4319",0,,,,
108,"HIPP4320",0,,,,
108,"HIPP4321",0,,,,
108,"HIPP4322",0,,,,
108,"HIPP4323",0,,,,
108,"HIPP4324",0,,,,
108,"HIPP4325",0,,,,
108,"HIPP4326",0,,,,
108,"HIPP4327",0,,,,
108,"HIPP4328",0,,,,
108,"HIPP4329",0,,,,
108,"HIPP4330",0,,,,
108,"HIPP4331",0,,,,
108,"HIPP4332",0,,,,
108,"HIPP4333",0,,,,
108,"HIPP4334",0,,,,
108,"HIPP4335",0,,,,
108,"HIPP4336",0,,,,
108,"HIPP4337",0,,,,
108,"HIPP4338",0,,,,
108,"HIPP4339",0,,,,
108,"HIPP4340",0,,,,
108,"HIPP4341",0,,,,
108,"HIPP4342",0,,,,
108,"HIPP4343",0,,,"plus additional 46 damaged fish @ 25.54 g",
108,"HIPP4344",0,,,"1 euphausid (E. triacantha)",
108,"HIPP4345",0,,,"3 euphausids, 5 ostracods, 1 tiny amphipod, 1 copepod + residue incl copepod remains",
108,"HIPP4346",0,,,"2 euphausids + residue incl 2 euphausid eyes",
108,"HIPP4347",0,,0.00,"empty",
108,"HIPP4348",0,,,"residue incl copepod remains",
108,"HIPP4349",0,,,"3 copepods + residue inc copepod + euphausid remains",
108,"HIPP4350",0,,,"2 copepods + residue incl copepod remains",
108,"HIPP4351",0,,1.00,"tiny amt residue",
108,"HIPP4352",0,,,"1 copepod (Candacia) + residue",
108,"HIPP4353",0,,2.00,"small amt residue",
108,"HIPP4354",0,,,"residue incl copepod (Candacia) remains",
108,"HIPP4355",0,,,"residue incl copepod remains + 1 euphausid eye",
108,"HIPP4356",0,,,"4 copepods (2 Candacia)",
109,"HIPP4357",0,,,"2 copepods + residue incl copepod remains + 2 TST eyes",
109,"HIPP4358",0,,,"2 copepods + residue incl copepod remains + 6 TST eyes",
109,"HIPP4359",0,,,"residue incl copepod remains + 4 TST eyes",
109,"HIPP4360",0,,,"residue incl remains many tiny copepods + 2 TST eyes",
109,"HIPP4361",0,,,"residue incl copepod remains + 1 TST eye",
109,"HIPP4362",0,,,"residue incl copepod remains",
109,"HIPP4363",0,,,"1 TST + residue incl copepod remains",
109,"HIPP4364",0,,,"3 TSTs + residue incl 32 TST eyes + copepod remains",
109,"HIPP4365",0,,,"residue incl copepod remains",
109,"HIPP4366",0,,,"residue incl copepod remains",
109,"HIPP4367",0,,,"residue incl copepod remains + 2 TST eyes",
109,"HIPP4368",0,,,"residue incl 6 TST eyes",
109,"HIPP4369",0,,,"1 copepod + residue incl copepod remains",
109,"HIPP4370",0,,,"residue incl copepod remains",
109,"HIPP4371",0,,,"residue incl copepod remains + 2 TST eyes",
109,"HIPP4372",0,,,"8 copepods, 1 TST + residue incl copepod remains + 4 TST eyes",
109,"HIPP4373",0,,,"residue incl copepod remains + 2 TST eyes",
109,"HIPP4374",0,,,"residue incl copepod remains + 6 TST eyes",
109,"HIPP4375",0,,,"residue incl copepod remains",
109,"HIPP4376",0,,,"residue incl many tiny copepods (like rice grains, smaller)",
109,"HIPP4377",0,,,"4 copepods + residue incl copepod remains",
109,"HIPP4378",0,,,"residue incl copepod remains + 10 TST eyes",
109,"HIPP4379",0,,,"residue incl copepod remains",
109,"HIPP4380",0,,,"residue incl copepod remains + 2 TST eyes",
109,"HIPP4381",0,,0.00,"empty",
109,"HIPP4382",0,,,,
109,"HIPP4383",0,,,,
109,"HIPP4384",0,,,,
109,"HIPP4385",0,,,,
109,"HIPP4386",0,,,,
109,"HIPP4387",0,,,,
109,"HIPP4388",0,,,,
109,"HIPP4389",0,,,,
109,"HIPP4390",0,,,,
109,"HIPP4391",0,,,"plus additional 14 badly damaged fish @ 13.32 g",
110,"HIPP4392",0,,,"2 copepods + residue",
110,"HIPP4393",0,,,"1 copepod + residue incl copepod remains",
110,"HIPP4394",0,,,"21 copepods, 1 TST + residue incl copepod remains",
110,"HIPP4395",0,,,"25 copepods + residue incl copepod remains + 2 TST eyes",
110,"HIPP4396",0,,,"34 copepods + residue incl copepod remains + 4 TST eyes",
110,"HIPP4397",0,,,"23 copepods + residue incl copepod remains",
110,"HIPP4398",0,,,"34 copepods + residue incl copepod remains + 4 TST eyes",
110,"HIPP4399",0,,,"~30 copepods, 1 tiny amphipod + residue incl copepod remains",
110,"HIPP4400",0,,,"~25 copepods, 2 TSTs + residue incl copepod remains + 2 TST eyes",
110,"HIPP4401",0,,,"28 copepods + residue incl copepod remains",
110,"HIPP4402",0,,,"5 copepods + residue incl copepod remains",
110,"HIPP4403",0,,,"~20 copepods, 2 TSTs + residue incl copepod remains",
110,"HIPP4404",0,,,"23 copepods + residue incl copepod remains",
110,"HIPP4405",0,,,"12 copepods + residue incl copepod remains",
110,"HIPP4406",0,,,"17 copepods + residue incl copepod remains + 8 TST eyes",
110,"HIPP4407",0,,,"~30 copepods, 1 TST + residue incl copepod remains",
110,"HIPP4408",0,,,"~34 copepods + residue incl copepod remains",
110,"HIPP4409",0,,,"6 copepods + residue incl copepod remains + 2 TST eyes",
110,"HIPP4410",0,,,"~30 copepods + residue incl copepod remains",
110,"HIPP4411",0,,,"~20 copepods + residue incl copepod remains",
110,"HIPP4412",0,,,"16 copepods, 3 TSTs + residue incl copepod remains",
110,"HIPP4413",0,,,"25 copepods , 3 TSTs + residue incl copepod remains + 4 TST eyes",
110,"HIPP4414",0,,,"12 copepods + residue incl copepod remains + 2 TST eyes",
110,"HIPP4415",0,,,"~25 copepods, 2 TSTs + residue incl copepod remains",
110,"HIPP4416",0,,,"~20 copepods + residue incl copepod remains + 4 TST eyes",
110,"HIPP4417",0,,,,
110,"HIPP4418",0,,,,
110,"HIPP4419",0,,,,
110,"HIPP4420",0,,,,
110,"HIPP4421",0,,,,
110,"HIPP4422",0,,,,
110,"HIPP4423",0,,,,
110,"HIPP4424",0,,,,
110,"HIPP4425",0,,,,
110,"HIPP4426",0,,,,
110,"HIPP4427",0,,,,
110,"HIPP4428",0,,,,
110,"HIPP4429",0,,,,
110,"HIPP4430",0,,,,
110,"HIPP4431",0,,,,
110,"HIPP4432",0,,,,
110,"HIPP4433",0,,,,
110,"HIPP4434",0,,,,
110,"HIPP4435",0,,,,
110,"HIPP4436",0,,,,
110,"HIPP4437",0,,,,
110,"HIPP4438",0,,,,
110,"HIPP4439",0,,,,
110,"HIPP4440",0,,,,
110,"HIPP4441",0,,,,
110,"HIPP4442",0,,,,
110,"HIPP4443",0,,,,
110,"HIPP4444",0,,,,
110,"HIPP4445",0,,,,
110,"HIPP4446",0,,,,
110,"HIPP4447",0,,,,
110,"HIPP4448",0,,,,
110,"HIPP4449",0,,,,
110,"HIPP4450",0,,,,
110,"HIPP4451",0,,,,
110,"HIPP4452",0,,,,
110,"HIPP4453",0,,,,
110,"HIPP4454",0,,,,
110,"HIPP4455",0,,,,
110,"HIPP4456",0,,,,
110,"HIPP4457",0,,,,
110,"HIPP4458",0,,,,
110,"HIPP4459",0,,,,
110,"HIPP4460",0,,,,
110,"HIPP4461",0,,,,
110,"HIPP4462",0,,,,
110,"HIPP4463",0,,,,
110,"HIPP4464",0,,,,
110,"HIPP4465",0,,,,
110,"HIPP4466",0,,,,
110,"HIPP4467",0,,,,
110,"HIPP4468",0,,,,
110,"HIPP4469",0,,,,
110,"HIPP4470",0,,,,
110,"HIPP4471",0,,,,
110,"HIPP4472",0,,,,
110,"HIPP4473",0,,,,
110,"HIPP4474",0,,,,
110,"HIPP4475",0,,,,
110,"HIPP4476",0,,,,
110,"HIPP4477",0,,,,
110,"HIPP4478",0,,,,
110,"HIPP4479",0,,,,
110,"HIPP4480",0,,,,
110,"HIPP4481",0,,,,
110,"HIPP4482",0,,,,
110,"HIPP4483",0,,,,
110,"HIPP4484",0,,,,
110,"HIPP4485",0,,,,
110,"HIPP4486",0,,,,
110,"HIPP4487",0,,,,
110,"HIPP4488",0,,,,
110,"HIPP4489",0,,,,
110,"HIPP4490",0,,,,
110,"HIPP4491",0,,,,
110,"HIPP4492",0,,,,
110,"HIPP4493",0,,,,
110,"HIPP4494",0,,,,
110,"HIPP4495",0,,,,
110,"HIPP4496",0,,,,
110,"HIPP4497",0,,,,
110,"HIPP4498",0,,,,
110,"HIPP4499",0,,,,
110,"HIPP4500",0,,,,
110,"HIPP4501",0,,,,
110,"HIPP4502",0,,,,
110,"HIPP4503",0,,,,
110,"HIPP4504",0,,,,
110,"HIPP4505",0,,,,
110,"HIPP4506",0,,,,
110,"HIPP4507",0,,,,
110,"HIPP4508",0,,,,
110,"HIPP4509",0,,,,
110,"HIPP4510",0,,,,
110,"HIPP4511",0,,,,
110,"HIPP4512",0,,,,
110,"HIPP4513",0,,,,
110,"HIPP4514",0,,,,
110,"HIPP4515",0,,,,
110,"HIPP4516",0,,,,
110,"HIPP4517",0,,,,
110,"HIPP4518",0,,,,
110,"HIPP4519",0,,,,
110,"HIPP4520",0,,,,
110,"HIPP4521",0,,,,
110,"HIPP4522",0,,,,
110,"HIPP4523",0,,,,
110,"HIPP4524",0,,,,
110,"HIPP4525",0,,,,
110,"HIPP4526",0,,,,
110,"HIPP4527",0,,,,
110,"HIPP4528",0,,,,
110,"HIPP4529",0,,,,
110,"HIPP4530",0,,,,
110,"HIPP4531",0,,,,
110,"HIPP4532",0,,,,
110,"HIPP4533",0,,,,
110,"HIPP4534",0,,,,
110,"HIPP4535",0,,,,
110,"HIPP4536",0,,,,
110,"HIPP4537",0,,,,
110,"HIPP4538",0,,,,
110,"HIPP4539",0,,,,
110,"HIPP4540",0,,,,
110,"HIPP4541",0,,,,
110,"HIPP4542",0,,,,
110,"HIPP4543",0,,,,
110,"HIPP4544",0,,,,
110,"HIPP4545",0,,,,
110,"HIPP4546",0,,,,
110,"HIPP4547",0,,,,
110,"HIPP4548",0,,,,
110,"HIPP4549",0,,,,
110,"HIPP4550",0,,,,
110,"HIPP4551",0,,,,
110,"HIPP4552",0,,,,
110,"HIPP4553",0,,,,
110,"HIPP4554",0,,,,
110,"HIPP4555",0,,,,
110,"HIPP4556",0,,,,
110,"HIPP4557",0,,,,
110,"HIPP4558",0,,,,
110,"HIPP4559",0,,,,
110,"HIPP4560",0,,,,
110,"HIPP4561",0,,,,
110,"HIPP4562",0,,,,
110,"HIPP4563",0,,,,
110,"HIPP4564",0,,,,
110,"HIPP4565",0,,,,
110,"HIPP4566",0,,,,
110,"HIPP4567",0,,,,
110,"HIPP4568",0,,,,
110,"HIPP4569",0,,,,
110,"HIPP4570",0,,,,
110,"HIPP4571",0,,,,
110,"HIPP4572",0,,,,
110,"HIPP4573",0,,,,
110,"HIPP4574",0,,,,
110,"HIPP4575",0,,,,
110,"HIPP4576",0,,,,
110,"HIPP4577",0,,,,
110,"HIPP4578",0,,,,
110,"HIPP4579",0,,,,
110,"HIPP4580",0,,,,
110,"HIPP4581",0,,,,
110,"HIPP4582",0,,,,
110,"HIPP4583",0,,,,
110,"HIPP4584",0,,,,
110,"HIPP4585",0,,,,
110,"HIPP4586",0,,,,
110,"HIPP4587",0,,,,
110,"HIPP4588",0,,,,
110,"HIPP4589",0,,,,
110,"HIPP4590",0,,,,
110,"HIPP4591",0,,,"plus 50 additional fish @ 33.56 g",
111,"HIPP4592",0,,2.00,"small amt residue incl copepod remains",
111,"HIPP4593",0,,,"residue incl copepod remains + 4 TST eyes",
111,"HIPP4594",0,,,"5 copepods + residue incl copepod remains + 2 TST eyes",
111,"HIPP4595",0,,1.00,"tiny amt residue",
111,"HIPP4596",0,,,"residue incl copepod remains",
111,"HIPP4597",0,,,"2 copepods + residue incl copepod remains + 2 TST eyes",
111,"HIPP4598",0,,,"residue incl copepod remains + 2 TST eyes",
111,"HIPP4599",0,,,"2 copepods + residue incl copepod remains, 4 TST eyes + 1 tiny copepod",
111,"HIPP4600",0,,,"2 copepods, 1 tiny amphipod + residue incl copepod remains + 4 TST eyes",
111,"HIPP4601",0,,,"10 copepods, 1 TST + residue incl copepod remains",
111,"HIPP4602",0,,,"6 copepods + residue incl copepod remains + 2 TST eyes",
111,"HIPP4603",0,,,"3 copepods + residue incl copepod remains",
111,"HIPP4604",0,,,"7 copepods + residue incl copepod remains + 2 TST eyes",
111,"HIPP4605",0,,,"residue incl copepod remains + 2 euphausid eyes",
111,"HIPP4606",0,,1.00,"tiny amt residue incl copepod remains",
111,"HIPP4607",0,,2.00,"small amt residue",
111,"HIPP4608",0,,,"residue incl copepod remains + 2 TST eyes",
111,"HIPP4609",0,,,"residue incl copepod remains",
111,"HIPP4610",0,,,"residue incl copepod remains",
111,"HIPP4611",0,,,"residue incl copepod remains",
111,"HIPP4612",0,,,"residue incl copepod remains",
111,"HIPP4613",0,,,"residue incl copepod remains",
111,"HIPP4614",0,,,"1 TST, 1 copepod + residue incl copepod remains + 4 TST eyes",
111,"HIPP4615",0,,,"residue incl copepod + 1 TST remains",
111,"HIPP4616",0,,1.00,"tiny amt residue",
111,"HIPP4617",0,,,,
111,"HIPP4618",0,,,,
111,"HIPP4619",0,,,,
111,"HIPP4620",0,,,,
111,"HIPP4621",0,,,,
111,"HIPP4622",0,,,,
111,"HIPP4623",0,,,,
111,"HIPP4624",0,,,,
111,"HIPP4625",0,,,,
111,"HIPP4626",0,,,,
111,"HIPP4627",0,,,,
111,"HIPP4628",0,,,,
111,"HIPP4629",0,,,,
111,"HIPP4630",0,,,,
111,"HIPP4631",0,,,,
111,"HIPP4632",0,,,,
111,"HIPP4633",0,,,,
111,"HIPP4634",0,,,,
111,"HIPP4635",0,,,,
111,"HIPP4636",0,,,,
111,"HIPP4637",0,,,,
111,"HIPP4638",0,,,,
111,"HIPP4639",0,,,,
111,"HIPP4640",0,,,,
111,"HIPP4641",0,,,,
111,"HIPP4642",0,,,,
111,"HIPP4643",0,,,,
111,"HIPP4644",0,,,,
111,"HIPP4645",0,,,,
111,"HIPP4646",0,,,,
111,"HIPP4647",0,,,,
111,"HIPP4648",0,,,,
111,"HIPP4649",0,,,,
111,"HIPP4650",0,,,,
111,"HIPP4651",0,,,,
111,"HIPP4652",0,,,,
111,"HIPP4653",0,,,,
111,"HIPP4654",0,,,,
111,"HIPP4655",0,,,,
111,"HIPP4656",0,,,,
111,"HIPP4657",0,,,,
111,"HIPP4658",0,,,,
111,"HIPP4659",0,,,,
111,"HIPP4660",0,,,,
111,"HIPP4661",0,,,,
111,"HIPP4662",0,,,,
111,"HIPP4663",0,,,,
111,"HIPP4664",0,,,,
111,"HIPP4665",0,,,,
111,"HIPP4666",0,,,,
111,"HIPP4667",0,,,,
111,"HIPP4668",0,,,,
111,"HIPP4669",0,,,,
111,"HIPP4670",0,,,,
111,"HIPP4671",0,,,,
111,"HIPP4672",0,,,,
111,"HIPP4673",0,,,,
111,"HIPP4674",0,,,,
111,"HIPP4675",0,,,,
111,"HIPP4676",0,,,,
111,"HIPP4677",0,,,,
111,"HIPP4678",0,,,,
111,"HIPP4679",0,,,,
111,"HIPP4680",0,,,,
111,"HIPP4681",0,,,,
111,"HIPP4682",0,,,,
111,"HIPP4683",0,,,,
111,"HIPP4684",0,,,,
111,"HIPP4685",0,,,,
111,"HIPP4686",0,,,,
111,"HIPP4687",0,,,,
111,"HIPP4688",0,,,,
111,"HIPP4689",0,,,,
111,"HIPP4690",0,,,,
111,"HIPP4691",0,,,,
111,"HIPP4692",0,,,,
111,"HIPP4693",0,,,,
111,"HIPP4694",0,,,,
111,"HIPP4695",0,,,,
111,"HIPP4696",0,,,,
111,"HIPP4697",0,,,,
111,"HIPP4698",0,,,,
111,"HIPP4699",0,,,,
111,"HIPP4700",0,,,,
111,"HIPP4701",0,,,,
111,"HIPP4702",0,,,,
111,"HIPP4703",0,,,,
111,"HIPP4704",0,,,,
111,"HIPP4705",0,,,,
111,"HIPP4706",0,,,,
111,"HIPP4707",0,,,,
111,"HIPP4708",0,,,,
111,"HIPP4709",0,,,,
111,"HIPP4710",0,,,,
111,"HIPP4711",0,,,,
111,"HIPP4712",0,,,,
111,"HIPP4713",0,,,,
111,"HIPP4714",0,,,,
111,"HIPP4715",0,,,,
111,"HIPP4716",0,,,,
111,"HIPP4717",0,,,,
111,"HIPP4718",0,,,,
111,"HIPP4719",0,,,,
111,"HIPP4720",0,,,,
111,"HIPP4721",0,,,,
111,"HIPP4722",0,,,,
111,"HIPP4723",0,,,,
111,"HIPP4724",0,,,,
111,"HIPP4725",0,,,,
111,"HIPP4726",0,,,,
111,"HIPP4727",0,,,,
111,"HIPP4728",0,,,,
111,"HIPP4729",0,,,,
111,"HIPP4730",0,,,,
111,"HIPP4731",0,,,,
111,"HIPP4732",0,,,,
111,"HIPP4733",0,,,,
111,"HIPP4734",0,,,,
111,"HIPP4735",0,,,,
111,"HIPP4736",0,,,,
111,"HIPP4737",0,,,,
111,"HIPP4738",0,,,,
111,"HIPP4739",0,,,,
111,"HIPP4740",0,,,,
111,"HIPP4741",0,,,,
111,"HIPP4742",0,,,,
111,"HIPP4743",0,,,,
111,"HIPP4744",0,,,,
111,"HIPP4745",0,,,,
111,"HIPP4746",0,,,,
111,"HIPP4747",0,,,,
111,"HIPP4748",0,,,,
111,"HIPP4749",0,,,,
111,"HIPP4750",0,,,,
111,"HIPP4751",0,,,,
111,"HIPP4752",0,,,,
111,"HIPP4753",0,,,,
111,"HIPP4754",0,,,,
111,"HIPP4755",0,,,,
111,"HIPP4756",0,,,,
111,"HIPP4757",0,,,,
111,"HIPP4758",0,,,,
111,"HIPP4759",0,,,,
111,"HIPP4760",0,,,,
111,"HIPP4761",0,,,,
111,"HIPP4762",0,,,,
111,"HIPP4763",0,,,,
111,"HIPP4764",0,,,,
111,"HIPP4765",0,,,,
111,"HIPP4766",0,,,,
111,"HIPP4767",0,,,,
111,"HIPP4768",0,,,,
111,"HIPP4769",0,,,,
111,"HIPP4770",0,,,,
111,"HIPP4771",0,,,,
111,"HIPP4772",0,,,,
111,"HIPP4773",0,,,,
111,"HIPP4774",0,,,,
111,"HIPP4775",0,,,,
111,"HIPP4776",0,,,,
111,"HIPP4777",0,,,,
111,"HIPP4778",0,,,,
111,"HIPP4779",0,,,,
111,"HIPP4780",0,,,,
111,"HIPP4781",0,,,,
111,"HIPP4782",0,,,,
111,"HIPP4783",0,,,,
111,"HIPP4784",0,,,,
111,"HIPP4785",0,,,,
111,"HIPP4786",0,,,,
111,"HIPP4787",0,,,,
111,"HIPP4788",0,,,,
111,"HIPP4789",0,,,,
111,"HIPP4790",0,,,,
111,"HIPP4791",0,,,"plus additional 133 fish @ 91.89 g",
112,"HIPP4792",0,,,"residue incl copepod remains",
112,"HIPP4793",0,,,"residue incl copepod remains",
112,"HIPP4794",0,,,"4 copepods + residue incl copepod remains + 8 TST eyes",
112,"HIPP4795",0,,,"residue incl copepod remains",
112,"HIPP4796",0,,,"residue incl copepod remains + 4 TST eyes",
112,"HIPP4797",0,,,"residue incl copepod remains + 6 TST eyes",
112,"HIPP4798",0,,2.00,"small amt residue + 2 TST eyes",
112,"HIPP4799",0,,,"residue incl copepod remains + 2 TST eyes","cyst on gut wall - stomach punctured - retained"
112,"HIPP4800",0,,,"residue",
112,"HIPP4801",0,,,"3 copeppods + residue incl copepod remains + 6 TST eyes",
112,"HIPP4802",0,,,"1 copepod + residue incl copepod remains + 6 TST eyes",
112,"HIPP4803",0,,,"residue incl copepod remains",
112,"HIPP4804",0,,,"1 copepod + residue",
112,"HIPP4805",0,,,"4 copepods + residue incl copepod remains",
112,"HIPP4806",0,,,"residue incl copepod remains + 2 TST eyes",
112,"HIPP4807",0,,,"2 copepods + residue incl copepod remains + 2 TST eyes",
112,"HIPP4808",0,,,"1 copepod + residue incl copepod remains",
112,"HIPP4809",0,,2.00,"small amt residue",
112,"HIPP4810",0,,,"copepod remains",
112,"HIPP4811",0,,,"remains 3 copepods",
112,"HIPP4812",0,,,"residue incl copepod remains + 2 TST eyes",
112,"HIPP4813",0,,,"residue incl copepod remains",
112,"HIPP4814",0,,,"remains 1 copepod",
112,"HIPP4815",0,,2.00,"small amt residue incl copepod remains",
112,"HIPP4816",0,,,"residue incl copepod remains + 10 TST eyes",
112,"HIPP4817",0,,,,
112,"HIPP4818",0,,,,
112,"HIPP4819",0,,,,
112,"HIPP4820",0,,,,
112,"HIPP4821",0,,,,
112,"HIPP4822",0,,,,
112,"HIPP4823",0,,,,
112,"HIPP4824",0,,,,
112,"HIPP4825",0,,,,
112,"HIPP4826",0,,,,
112,"HIPP4827",0,,,,
112,"HIPP4828",0,,,,
112,"HIPP4829",0,,,,
112,"HIPP4830",0,,,,
112,"HIPP4831",0,,,,
112,"HIPP4832",0,,,,
112,"HIPP4833",0,,,,
112,"HIPP4834",0,,,,
112,"HIPP4835",0,,,,
112,"HIPP4836",0,,,,
112,"HIPP4837",0,,,,
112,"HIPP4838",0,,,,
112,"HIPP4839",0,,,,
112,"HIPP4840",0,,,,
112,"HIPP4841",0,,,,
112,"HIPP4842",0,,,,
112,"HIPP4843",0,,,,
112,"HIPP4844",0,,,,
112,"HIPP4845",0,,,,
112,"HIPP4846",0,,,,
112,"HIPP4847",0,,,,
112,"HIPP4848",0,,,,
112,"HIPP4849",0,,,,
112,"HIPP4850",0,,,,
112,"HIPP4851",0,,,,
112,"HIPP4852",0,,,,
112,"HIPP4853",0,,,,
112,"HIPP4854",0,,,,
112,"HIPP4855",0,,,,
112,"HIPP4856",0,,,,
112,"HIPP4857",0,,,,
112,"HIPP4858",0,,,,
112,"HIPP4859",0,,,,
112,"HIPP4860",0,,,,
112,"HIPP4861",0,,,,
112,"HIPP4862",0,,,,
112,"HIPP4863",0,,,,
112,"HIPP4864",0,,,,
112,"HIPP4865",0,,,,
112,"HIPP4866",0,,,,
112,"HIPP4867",0,,,,
112,"HIPP4868",0,,,,
112,"HIPP4869",0,,,,
112,"HIPP4870",0,,,,
112,"HIPP4871",0,,,,
112,"HIPP4872",0,,,,
112,"HIPP4873",0,,,,
112,"HIPP4874",0,,,,
112,"HIPP4875",0,,,,
112,"HIPP4876",0,,,,
112,"HIPP4877",0,,,,
112,"HIPP4878",0,,,,
112,"HIPP4879",0,,,,
112,"HIPP4880",0,,,,
112,"HIPP4881",0,,,,
112,"HIPP4882",0,,,,
112,"HIPP4883",0,,,,
112,"HIPP4884",0,,,,
112,"HIPP4885",0,,,,
112,"HIPP4886",0,,,,
112,"HIPP4887",0,,,,
112,"HIPP4888",0,,,,
112,"HIPP4889",0,,,,
112,"HIPP4890",0,,,,
112,"HIPP4891",0,,,,
112,"HIPP4892",0,,,,
112,"HIPP4893",0,,,,
113,"HIPP4894",0,,,"whole fish retained: voucher specimen? Large fish in reasonable condition",
113,"HIPP4895",0,,,"whole fish retained: voucher specimen? Large fish in reasonable condition",
113,"HIPP4896",0,,1.00,"tiny amt residue",
113,"HIPP4897",0,,2.00,"small amt residue incl remains 2 pteropods (Limucina?)",
113,"HIPP4898",0,,,"2 amphipods (Themisto), 2 copepods + residue incl amphipod remains",
113,"HIPP4899",0,,,"residue incl amphipod remains",
113,"HIPP4900",0,,,"residue incl amphipod remains",
113,"HIPP4901",0,,1.00,"tiny amt residue",
113,"HIPP4902",0,,,"7 amphipods (Themisto) + residue incl amphipod remains",
113,"HIPP4903",0,,,"residue incl remains 1 euphausid + 2 pteropods",
113,"HIPP4904",0,,,"residue incl remains 1 euphausid",
113,"HIPP4905",0,,2.00,"small amt residue",
113,"HIPP4906",0,,,"1 amphipod (Themisto)",
113,"HIPP4907",0,,,"1 amphipod (Themisto)",
113,"HIPP4908",0,,,"5 amphipods (Themisto)",
113,"HIPP4909",0,,,"residue incl remains 1 euphausid (round eyes, not Thys.), 6 TST eyes + 1 tiny gastropod",
113,"HIPP4910",0,,1.00,"tiny amt residue",
113,"HIPP4911",0,,1.00,"1 part-digested amphipod (Themisto) + tiny amt residue",
113,"HIPP4912",0,,,"residue",
113,"HIPP4913",0,,,"1 euphausid (E. vallentini?) + residue incl copepod remains + 2 TST eyes",
113,"HIPP4914",0,,,"1 copepod (Candacia) + remains 1 amphipod (Themisto) + 2 TST eyes",
113,"HIPP4915",0,,2.00,"small amt residue",
113,"HIPP4916",0,,1.00,"tiny amt residue",
113,"HIPP4917",0,,2.00,"small amt residue incl amphipod remains",
113,"HIPP4918",0,,,"residue incl remains 1 euphausid",
113,"HIPP4919",0,,,"residue incl remains 1 euphausid (Thysanoessa)",
113,"HIPP4920",0,,2.00,"small amt residue incl 2 euphausid eyes + 1 pteropod",
113,"HIPP4921",0,,,,
113,"HIPP4922",0,,,,
113,"HIPP4923",0,,,,
113,"HIPP4924",0,,,,
113,"HIPP4925",0,,,,
113,"HIPP4926",0,,,,
113,"HIPP4927",0,,,,
113,"HIPP4928",0,,,,
113,"HIPP4929",0,,,,
113,"HIPP4930",0,,,,
113,"HIPP4931",0,,,,
113,"HIPP4932",0,,,,
113,"HIPP4933",0,,,,
113,"HIPP4934",0,,,,
113,"HIPP4935",0,,,,
113,"HIPP4936",0,,,,
113,"HIPP4937",0,,,,
113,"HIPP4938",0,,,,
113,"HIPP4939",0,,,,
113,"HIPP4940",0,,,,
113,"HIPP4941",0,,,,
113,"HIPP4942",0,,,,
113,"HIPP4943",0,,,,
113,"HIPP4944",0,,,,
113,"HIPP4945",0,,,,
113,"HIPP4946",0,,,,
113,"HIPP4947",0,,0.00,"empty",
113,"HIPP4948",0,,,"residue",
113,"HIPP4949",0,,,"residue incl copepod remains + 2 TST eyes",
113,"HIPP4950",0,,,"residue incl copepod remains",
113,"HIPP4951",0,,2.00,"small amt residue incl 1 TST eye",
113,"HIPP4952",0,,,"1 copepod + residue incl copepod remains + 4 TST eyes",
113,"HIPP4953",0,,0.00,"empty","2 cysts in gut wall (not retained)"
113,"HIPP4954",0,,0.00,"empty",
113,"HIPP4955",0,,,"2 copepods, 1 TST + residue incl copepod remains",
113,"HIPP4956",0,,,"2 TSTs + residue incl copepod remains (incl many tiny 'rice grain' copepods)",
113,"HIPP4957",0,,,"residue incl copepod remains + 1 TST eye",
113,"HIPP4958",0,,,"residue incl copepod remains",
113,"HIPP4959",0,,,"residue incl copepod remains incl tiny 'rice grain' copepods",
113,"HIPP4960",0,,,"2 copepods + residue incl copepod (incl 'rice grain') remains + 2 TST eyes",
113,"HIPP4961",0,,,"1 copepod + residue incl copepod remains + 6 TST eyes",
113,"HIPP4962",0,,,"residue incl copepods (incl 'rice grain') + remains 1 TST",
113,"HIPP4963",0,,,"residue incl copepod remains",
113,"HIPP4964",0,,,"residue incl copepod remains",
113,"HIPP4965",0,,,"residue incl copepod + 1 TST remains",
113,"HIPP4966",0,,,"residue incl copepod remains",
113,"HIPP4967",0,,,"1 TST + residue incl copepod remains",
113,"HIPP4968",0,,,"residue incl copepods (incl 'rice grains')",
113,"HIPP4969",0,,,"residue incl copepod remains",
113,"HIPP4970",0,,0.00,"empty",
